905,79.9109,0.279329
906,79.8368,0.278036
907,79.7631,0.27658
908,79.6864,0.274825
909,79.6122,0.273114
910,79.5362,0.271241
911,79.4592,0.269078
912,79.3826,0.266736
913,79.3021,0.264221
914,79.2216,0.261519
915,79.1463,0.258796
916,79.071,0.256135
917,78.9905,0.253825
918,78.9095,0.251272
919,78.8294,0.248416
920,78.7479,0.245199
921,78.668,0.241809
922,78.5864,0.238256
923,78.4968,0.234673
924,78.413,0.231613
925,78.3399,0.228806
926,78.2556,0.226085
927,78.1784,0.223367
928,78.1059,0.220582
929,78.0054,0.218499
930,77.9294,0.216466
931,77.8525,0.214257
932,77.771,0.212716
933,77.7092,0.211739
934,77.665,0.20916
935,77.7626,0.207277
936,77.9987,0.208598
937,77.9668,0.207864
938,77.911,0.207087
939,77.824,0.206692
940,77.7601,0.206443
941,77.6952,0.205797
942,77.6303,0.204927
943,77.5696,0.204164
944,77.5093,0.203419
945,77.448,0.202935
946,77.3881,0.20244
947,77.3301,0.202004
948,77.276,0.201619
949,77.2258,0.201398
950,77.1716,0.201272
951,77.1177,0.201341
952,77.0649,0.201149
953,77.0107,0.201
954,76.9651,0.20103
955,76.916,0.201242
956,76.8696,0.20154
957,76.8221,0.202008
958,76.7702,0.202668
959,76.7299,0.203546
960,76.6878,0.204322
961,76.6445,0.204877
962,76.6019,0.205294
963,76.5565,0.205239
964,76.5105,0.205118
965,76.4558,0.205739
966,76.4119,0.206357
967,76.3765,0.206869
968,76.3363,0.20799
969,76.2992,0.209459
970,76.2634,0.211055
971,76.2223,0.212439
972,76.1894,0.213873
973,76.157,0.214909
974,76.1257,0.215851
975,76.0944,0.217191
976,76.0601,0.218613
977,76.0353,0.220189
978,76.0262,0.222325
979,76.0043,0.224788
980,75.9707,0.227519
981,75.9454,0.229914
982,75.9319,0.231327
983,75.8914,0.231794
984,75.9055,0.232865
985,75.8765,0.233583
986,75.9223,0.234717
987,75.8974,0.235494
988,75.8663,0.235808
989,75.8507,0.23658
990,75.8246,0.237347
991,75.8037,0.238424
992,75.7799,0.24004
993,75.7589,0.241058
994,75.7283,0.242327
995,75.7048,0.243768
996,75.6822,0.244713
997,75.6609,0.24532
998,75.6379,0.245868
999,75.5983,0.246796
1000,75.5821,0.24832
1001,75.561,0.249593
1002,75.534,0.250631
1003,75.5091,0.251538
1004,75.4756,0.252159
1005,75.4529,0.253175
1006,75.4287,0.254328
1007,75.4044,0.255428
1008,75.3813,0.256385
1009,75.3568,0.257234
1010,75.3318,0.258168
1011,75.308,0.258931
1012,75.2891,0.259514
1013,75.2636,0.260372
1014,75.2386,0.261377
1015,75.2133,0.262284
1016,75.1882,0.263008
1017,75.1494,0.263944
1018,75.1228,0.264566
1019,75.0991,0.264767
1020,75.0757,0.264782
1021,75.0452,0.264944
1022,75.0182,0.265268
1023,75.015,0.265742
1024,74.9884,0.26585
1025,74.9579,0.265848
1026,74.9305,0.26576
1027,74.9005,0.26576
1028,74.8669,0.265427
1029,74.8427,0.265015
1030,74.8079,0.264299
