-0.0536432	12.3982	7807.8	0.242	0.240002	898.254	45.2952	58.4328	0.00984374
-0.0536273	12.3698	7807.8	0.242	0.23886	898.283	45.2898	58.3774	0.00979863
-0.0536115	12.3314	7807.8	0.242	0.237859	898.311	45.2935	58.3151	0.00973792
-0.0535958	12.2867	7807.8	0.242	0.23801	898.339	45.3008	58.2473	0.00966738
-0.0535801	12.2446	7807.8	0.242	0.23801	898.368	45.2741	58.211	0.00960131
-0.0535644	12.2028	7807.8	0.242	0.237883	898.396	45.2345	58.1898	0.00953592
-0.0535488	12.1596	7807.8	0.242	0.237926	898.424	45.2174	58.1413	0.00946848
-0.0535333	12.1191	7807.8	0.242	0.2382	898.452	45.1893	58.1109	0.00940553
-0.0535178	12.08	7807.8	0.242	0.238227	898.48	45.1259	58.1228	0.00934491
-0.0535024	12.0398	7807.8	0.242	0.238057	898.508	45.0546	58.1301	0.00928286
-0.053487	11.9975	7807.8	0.242	0.237645	898.535	44.973	58.1489	0.00921773
-0.0534717	11.9511	7807.8	0.242	0.237171	898.563	44.8628	58.2021	0.00914659
-0.0534564	11.8972	7807.8	0.242	0.236554	898.59	44.728	58.2769	0.0090643
-0.0534412	11.8388	7807.8	0.242	0.235742	898.618	44.5722	58.3717	0.00897542
-0.0534261	11.7718	7807.8	0.242	0.234649	898.645	44.4235	58.4606	0.00887409
-0.0534111	11.6929	7807.8	0.242	0.233116	898.672	44.3066	58.5171	0.0087556
-0.0533962	11.5995	7807.8	0.242	0.231691	898.699	44.2109	58.5524	0.00861635
-0.0533815	11.4946	7807.8	0.242	0.230512	898.725	44.1681	58.5335	0.00846118
-0.0533669	11.3816	7807.8	0.242	0.230008	898.752	44.1508	58.4974	0.00829558
-0.0533524	11.2687	7807.8	0.242	0.230255	898.778	44.1475	58.4569	0.00813185
-0.0533381	11.1591	7807.8	0.242	0.230963	898.804	44.136	58.4094	0.00797445
-0.0533239	11.0577	7807.8	0.242	0.231987	898.83	44.1302	58.3475	0.00783014
-0.0533098	10.9641	7807.8	0.242	0.232665	898.855	44.1113	58.3078	0.0076981
-0.0532958	10.875	7807.8	0.242	0.232907	898.88	44.0912	58.2623	0.00757352
-0.053282	10.7865	7807.8	0.242	0.23264	898.905	44.0605	58.2284	0.00745078
-0.0532683	10.6946	7807.8	0.242	0.232052	898.93	44.0024	58.2242	0.00732442
-0.0532547	10.5941	7807.8	0.242	0.230995	898.954	43.9398	58.2277	0.00718733
-0.0532412	10.4841	7807.8	0.242	0.229786	898.979	43.8753	58.2286	0.00703892
-0.0532279	10.3623	7807.8	0.242	0.228361	899.003	43.8026	58.239	0.00687634
-0.0532147	10.2287	7807.8	0.242	0.226993	899.027	43.7278	58.2689	0.00670016
-0.0532018	10.0809	7807.8	0.242	0.225642	899.05	43.6529	58.2848	0.00650787
-0.053189	9.92346	7807.8	0.242	0.224338	899.073	43.5915	58.2938	0.0063062
-0.0531765	9.75111	7807.8	0.242	0.223348	899.096	43.5494	58.2577	0.00608905
-0.0531641	9.57577	7807.8	0.242	0.222575	899.118	43.5106	58.237	0.00587204
-0.053152	9.39177	7807.8	0.242	0.221461	899.14	43.4936	58.1955	0.00564854
-0.0531402	9.19613	7807.8	0.242	0.220564	899.162	43.4938	58.1292	0.00541566
-0.0531286	8.99922	7807.8	0.242	0.220707	899.183	43.4418	58.1142	0.00518622
-0.0531173	8.8031	7807.8	0.242	0.22095	899.204	43.3843	58.1067	0.00496264
-0.0531062	8.61108	7807.8	0.242	0.221352	899.224	43.3279	58.1037	0.0047485
-0.0530953	8.42216	7807.8	0.242	0.221747	899.243	43.2655	58.1172	0.00454244
-0.0530847	8.23691	7807.8	0.242	0.22218	899.263	43.2158	58.1071	0.0043448
-0.0530743	8.05319	7807.8	0.242	0.222456	899.282	43.1938	58.0719	0.00415315
-0.0530642	7.87307	7807.8	0.242	0.222766	899.3	43.1861	58.0076	0.00396944
-0.0530543	7.69903	7807.8	0.242	0.223551	899.318	43.1269	58.0127	0.00379589
-0.0530446	7.53286	7807.8	0.242	0.224454	899.336	43.0546	58.0243	0.0036338
-0.0530351	7.37582	7807.8	0.242	0.225327	899.353	42.9765	58.0387	0.00348387
-0.0530258	7.2263	7807.8	0.242	0.226312	899.37	42.8774	58.0752	0.00334405
-0.0530167	7.08062	7807.8	0.242	0.22749	899.387	42.752	58.1508	0.00321058
-0.0530077	6.95173	7807.8	0.242	0.228771	899.403	42.6716	58.1721	0.00309476
-0.0529989	6.82715	7807.8	0.242	0.2294	899.419	42.5875	58.215	0.00298483
-0.0529903	6.71655	7807.8	0.242	0.231265	899.434	42.5769	58.1751	0.00288891
-0.052982	6.26952	7807.8	0.242	0.233278	899.45	42.3993	59.0355	0.00251715
-0.0529741	6.19265	7807.8	0.242	0.234406	899.464	42.2688	59.1085	0.00245581
-0.0529662	6.12365	7807.8	0.242	0.235321	899.478	42.1823	59.127	0.00240139
-0.0529584	6.05936	7807.8	0.242	0.236191	899.492	42.0773	59.166	0.00235123
-0.0529507	6.00641	7807.8	0.242	0.236889	899.506	41.9634	59.2242	0.00231032
-0.0529431	5.95911	7807.8	0.242	0.2375	899.52	41.8572	59.2702	0.00227407
